time,pt1,pt2,pt3,pt4,pt5,max_val,L,W,Z
100.198339411244,182.0315875047088,182.30954425711872,182.4721459445136,182.4896962000756,182.3684776813072,3202.667117623764,0.5911431890754549,0.1629175875710289,0.0820029873288109
100.198389411244,182.0315050369008,182.3093040196137,182.4718799462721,182.48941925907505,182.3681974281353,2462.592559016986,0.5402436281526662,0.1580101303991145,0.0751147415325557
100.199389411244,182.08147019386493,182.30457359828176,182.4665638068369,182.48388285341733,182.36259428052256,3193.325736530504,0.8273243576338315,0.1658665385348037,0.0868214019911628
100.199439411244,182.08410401998904,182.3043372714445,182.46629800942912,182.483606039172,182.36231412793305,2486.12616631538,0.7927774688167166,0.1620341929557851,0.0812275645699351
100.200439411244,182.438330083394,182.30010517065872,182.4609858217878,182.4780721804863,182.35671300546588,3156.784263633616,0.8965032531413057,0.1732093153984991,0.0897535830140983
100.200489411244,182.4568281925902,182.2998948560779,182.4607202217983,182.47779549361888,182.35643295416745,2467.351562692702,0.8678138971988438,0.1671105778818936,0.0840820700631378
100.201489411244,183.73919027327943,182.29777002355425,182.45541151668755,182.47226418844605,182.35083387317047,3146.6631330934183,0.908873113257928,0.1804745858680977,0.0926059970364155
100.201539411244,183.80567411592784,182.29766918859536,182.4551460896077,182.47198762926848,182.3505539239849,2471.820599154155,0.8861255370931025,0.1744234122218246,0.0865701958097982
100.202539411244,187.0274784467904,182.3019368140835,182.4498387644963,182.46645889196543,182.34495690764064,3180.938166452213,0.9290503843635292,0.1885745903153282,0.0938765622151653
100.202589411244,187.1934591533772,182.3021664379688,182.44957340101143,182.46618246121773,182.3446770617445,2498.192831483942,0.9100506442227368,0.1828096609256493,0.0884011623784888
100.203589411244,193.5495795751292,182.3216771477488,182.44426135440452,182.46065637493865,182.3390821431228,3173.666421689702,0.9347426988655724,0.1916591656132175,0.0960892767273607
100.203639411244,193.8752350853572,182.3226910613252,182.4439957393576,182.46038007695705,182.33880240219383,2499.8655189454817,0.916661648790905,0.1860896417700451,0.0903066382003018
100.204639411244,204.46487989111728,182.3725362128191,182.43866764453293,182.4548568847769,182.33320961644768,3191.3784952225265,0.9462600920299205,0.197208278195523,0.096349062597273
100.204689411244,205.0049326994713,182.37510421317504,182.43840119889356,182.45458073211665,182.3329299822465,2511.4149670443107,0.9279965477895428,0.1924510021778363,0.090635565746571
100.205689411244,220.45098518292613,182.4774298529269,182.43304655351173,182.4490608285605,182.3273393489988,3187.4429910245867,0.947508559328299,0.1982671314647142,0.0981405618778117
100.205739411244,221.2353642010368,182.48267621278112,182.43277875563285,182.44878484130345,182.32705982246543,2514.1010273496927,0.929410313391214,0.1933724411537754,0.0923322357937009
100.206739411244,241.49287116934383,182.66625534996348,182.4274093617853,182.44326844492457,182.3214713468273,3233.071386803241,0.9547187479564044,0.2038192605206348,0.098719753179261
100.206789411244,242.5176362826932,182.67563440474552,182.42714085998892,182.4429926334975,182.3211919281837,2544.610028472957,0.9410328535493436,0.199272045757922,0.0929265915975145
100.207789411244,266.7735175429987,182.97419493880105,182.4218335658174,182.43747896576417,182.31560567295875,3203.82224433568,0.9543457323928723,0.2032198094459474,0.0998168707252296
100.207839411244,267.9960470366781,182.9894045337249,182.42156836731976,182.43720328867116,182.3153263655004,2528.8275123990634,0.9404495688634557,0.198551999213638,0.0938824775788367
100.208839411244,294.86278592379057,183.43901742387004,182.4165287302968,182.4316892886178,182.3097426403079,3236.182039411772,0.960934505074332,0.2084278739149713,0.1000127690749801
100.208889411244,296.2122929731852,183.46186615862229,182.4162774339561,182.43141358707948,182.30946346014835,2548.4061239413227,0.9472886619070554,0.2038321252516407,0.0941511114121817
100.209889411244,324.0675557848822,184.09786056228484,182.41191687495584,182.42589246701675,182.3038831265856,3212.386452536219,0.9584854519372245,0.2070115276505186,0.1009512183541178
100.209939411244,325.4624198472648,184.13011252035056,182.4117005592888,182.42561639245244,182.3036041181895,2536.8858151546806,0.9447898565443404,0.2022510532304615,0.0949877048593515
100.210939411244,352.7418420438495,184.98400248012,182.40871456034108,182.42007655471824,182.298028941775,3234.523762116571,0.964720841566754,0.2121546423986881,0.1007508770721248
100.210989411244,354.10407942885485,185.02722368342936,182.4085686930356,182.4197995155636,182.2977501956492,2549.125625673741,0.9505564485613088,0.2071691809912634,0.0948728208355603
100.211989411244,379.61840776261823,186.12406042640035,182.40800224188317,182.41422440734453,182.2921831176496,3219.1055250244144,0.9610603343489588,0.2097579779041547,0.1017351701042051
100.212039411244,380.889585922308,186.1794875360185,182.40797991859435,182.4139455641547,182.2919047837144,2542.5849792671047,0.946808795871301,0.2050790341540174,0.0957886126151358
100.213039411244,403.8240634408235,187.5359276029088,182.41126856017485,182.4083149269251,182.28634996663536,3232.0433313359945,0.9679924450763924,0.215043469488426,0.1013504628198546
100.213089411244,404.96437392264687,187.6043730752903,182.4114424965168,182.40803325826516,182.28607225592756,2548.8945445891804,0.9533207667565428,0.2095676188397439,0.0953582155899211
100.214089411244,424.9615686056134,189.22762006968995,182.42042176583217,182.40232598144595,182.2805347848748,3224.654573604824,0.9637950252186296,0.2115248421157959,0.1022926181703287
100.214139411244,425.9542853070144,189.30942134641472,182.42088469227104,182.40204043043315,182.2802579537713,2548.2910790781816,0.9496041707295562,0.2068829012021087,0.0963680773236448
100.215139411244,442.9187274939883,191.1970654307133,182.43776582811464,182.39623892835016,182.2747431422816,3220.169699402794,0.970828788808404,0.2178363911187944,0.1019986377211227
100.215189411244,443.75965834620047,191.2920790520077,182.438629195063,182.39594862510376,182.27446745683972,2542.1641649241164,0.9556278423695914,0.2119480692876121,0.0960338366070053
100.216189411244,457.8484444347045,193.43274857717296,182.46594366863627,182.39004440079185,182.2689797883133,3237.9792616135587,0.9681239971741032,0.2144190046838646,0.1036895174532908
100.216239411244,458.546043761086,193.54038468349356,182.4673347993452,182.38974894336783,182.268705470484,2559.6660619094773,0.9535593048898708,0.2101157009844629,0.097834686317274
100.217239411244,470.0101431800401,195.9150467193091,182.5078536618023,182.38374883075056,182.2632472819789,3257.021151651554,0.978474912025498,0.2238883720590504,0.105503398860153
100.217289411244,470.5771452198054,196.03433559957,182.5099116612353,182.38344859874903,182.26297444320804,2571.7190377074367,0.9676845334595614,0.2188357921651368,0.099696766522306
100.218289411244,479.7573561587078,198.61803807841915,182.56654780758168,182.37738110240983,182.25754451024972,3269.850396907035,0.9865485875832494,0.2272420653629956,0.1108328807760996
100.219266012493,486.9393212522164,201.3055202138955,182.63911261067028,182.3714433889254,182.25226199162103,1675.7215099514797,0.513782648972738,0.0992331461015125,0.0417228416607559
